"num_hecho","dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","depto_ocu","mupio_ocu","areag_ocu","zona_ocu","sexo_pil","edad_pil","g_edad","edad_m1","condicion_pil","tipo_vehi","color_vehi","causa_acc"
1764,21,"Julio","Sabado",14,"Sacatepéquez","Antigua Guatemala","Rural","Ignorado","Hombre","65","55 y más","Mayor","Normal","Pick up","Verde","Vuelco"
1765,22,"Julio","Domingo",15,"Guatemala","Guatemala","Urbano","1","Hombre","24","20-24","Mayor","Normal","Motocicleta","Negro","Colisión"
1766,22,"Julio","Domingo",4,"Guatemala","Guatemala","Urbano","10","Hombre","52","50-54","Mayor","Normal","Automovil","Verde","Colisión"
1767,22,"Julio","Domingo",23,"Guatemala","Guatemala","Urbano","10","Hombre","40","40-44","Mayor","Normal","Automovil","Negro","Colisión"
1768,22,"Julio","Domingo",20,"Guatemala","Villa Nueva","Rural","Ignorado","Hombre","26","25-29","Mayor","Ignorado","Camion","Rojo","Colisión"
1769,22,"Julio","Domingo",7,"Chiquimula","Quetzaltepeque","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Camion","Ignorado","Colisión"
1770,22,"Julio","Domingo",16,"Zacapa","La Unión","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Microbus","Ignorado","Colisión"
1771,22,"Julio","Domingo",18,"Escuintla","Santa Lucía Cotzumalguapa","Rural","Ignorado","Hombre","29","25-29","Mayor","Bajo efectos de alcohol","Motocicleta","Negro","Vuelco"
1772,22,"Julio","Domingo",10,"Huehuetenango","Huehuetenango","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Pick up","Corinto","Colisión"
1773,22,"Julio","Domingo",0,"Izabal","Puerto Barrios","Rural","Ignorado","Hombre","42","40-44","Mayor","Normal","Pick up","Azul","Colisión"
1774,22,"Julio","Domingo",15,"Quiché","Joyabaj","Rural","Ignorado","Hombre","23","20-24","Mayor","Bajo efectos de alcohol","Motocicleta","Rojo","Colisión"
1775,23,"Julio","Lunes",6,"Guatemala","Guatemala","Urbano","1","Hombre","52","50-54","Mayor","Normal","Bus extraurbano","Ignorado","Colisión"
1776,23,"Julio","Lunes",9,"Guatemala","Santa Catarina Pinula","Rural","Ignorado","Hombre","47","45-49","Mayor","Normal","Motocicleta","Ignorado","Colisión"
1777,23,"Julio","Lunes",16,"Santa Rosa","Cuilapa","Rural","Ignorado","Hombre","31","30-34","Mayor","Normal","Automovil","Negro","Colisión"
1778,23,"Julio","Lunes",15,"Suchitepéquez","Rio Bravo","Rural","Ignorado","Hombre","21","20-24","Mayor","Normal","Mototaxi","Rojo","Colisión"
1779,23,"Julio","Lunes",15,"San Marcos","Malacatán","Rural","Ignorado","Hombre","17","15-19","Menor","Ignorado","Motocicleta","Ignorado","Caida"
1780,23,"Julio","Lunes",0,"Alta Verapaz","Cobán","Urbano","1","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Microbus","Blanco","Choque"
1781,23,"Julio","Lunes",13,"Petén","Flores","Rural","Ignorado","Hombre","55","55 y más","Mayor","Normal","Microbus","Negro","Colisión"
1782,23,"Julio","Lunes",17,"Solola","Sololá","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Verde","Caida"
1783,24,"Julio","Martes",15,"Guatemala","Mixco","Urbano","8","Hombre","51","50-54","Mayor","Normal","Pick up","Blanco","Colisión"
1784,24,"Julio","Martes",15,"Jutiapa","Jutiapa","Rural","Ignorado","Hombre","34","30-34","Mayor","Ignorado","Automovil","Verde","Colisión"
1785,24,"Julio","Martes",17,"Chiquimula","Chiquimula","Urbano","1","Mujer","32","30-34","Mayor","Ignorado","Motocicleta","Azul","Colisión"
1786,24,"Julio","Martes",14,"Zacapa","Río Hondo","Rural","Ignorado","Hombre","37","35-39","Mayor","Normal","Cabezal","Rojo","Colisión"
1787,24,"Julio","Martes",11,"Escuintla","Santa Lucía Cotzumalguapa","Rural","Ignorado","Hombre","58","55 y más","Mayor","Normal","Grua","Ignorado","Colisión"
1788,24,"Julio","Martes",22,"Petén","Flores","Rural","Ignorado","Hombre","34","30-34","Mayor","Ignorado","Motocicleta","Ignorado","Choque"
1789,25,"Julio","Miercoles",16,"Totonicapán","San Cristóbal Totonicapán","Rural","Ignorado","Hombre","23","20-24","Mayor","Ignorado","Microbus","Blanco","Colisión"
1790,25,"Julio","Miercoles",12,"Alta Verapaz","Tactic","Rural","Ignorado","Hombre","28","25-29","Mayor","Ignorado","Pick up","Café","Choque"
1791,25,"Julio","Miercoles",6,"Baja Verapaz","Salamá","Rural","Ignorado","Hombre","17","15-19","Menor","Ignorado","Motocicleta","Negro","Colisión"
1792,25,"Julio","Miercoles",23,"Guatemala","Guatemala","Urbano","7","Hombre","56","55 y más","Mayor","Ignorado","Automovil","Verde","Colisión"
1793,25,"Julio","Miercoles",17,"Jutiapa","Jutiapa","Rural","Ignorado","Hombre","58","55 y más","Mayor","Ignorado","Microbus","Blanco","Colisión"
1794,25,"Julio","Miercoles",22,"Sacatepéquez","Antigua Guatemala","Rural","Ignorado","Hombre","36","35-39","Mayor","Ignorado","Grua","Negro","Colisión"
1795,25,"Julio","Miercoles",8,"Jutiapa","Quesada","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Blanco","Colisión"
1796,25,"Julio","Miercoles",8,"Guatemala","Guatemala","Urbano","18","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Bus urbano","Ignorado","Colisión"
1797,25,"Julio","Miercoles",21,"Solola","Panajachel","Rural","Ignorado","Hombre","39","35-39","Mayor","Ignorado","Motocicleta","Azul","Vuelco"
1798,26,"Julio","Jueves",5,"Guatemala","Guatemala","Urbano","13","Hombre","22","20-24","Mayor","Ignorado","Motocicleta","Rojo","Choque"
1799,26,"Julio","Jueves",6,"Guatemala","Guatemala","Urbano","12","Hombre","58","55 y más","Mayor","Ignorado","Camion","Blanco","Choque"
1800,26,"Julio","Jueves",6,"Guatemala","Guatemala","Urbano","12","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
1801,26,"Julio","Jueves",9,"Guatemala","Mixco","Urbano","3","Hombre","27","25-29","Mayor","Ignorado","Pick up","Blanco","Colisión"
1802,26,"Julio","Jueves",20,"Jutiapa","Jutiapa","Rural","Ignorado","Hombre","32","30-34","Mayor","Ignorado","camioneta","Verde","Colisión"
1803,26,"Julio","Jueves",22,"Santa Rosa","San Rafael Las Flores","Rural","Ignorado","Hombre","47","45-49","Mayor","Ignorado","Mototaxi","Gris","Choque"
1804,26,"Julio","Jueves",22,"Quetzaltenango","El Palmar","Rural","Ignorado","Hombre","28","25-29","Mayor","Ignorado","Automovil","Ignorado","Colisión"
1805,26,"Julio","Jueves",8,"Quetzaltenango","Quetzaltenango","Urbano","Ignorado","Hombre","40","40-44","Mayor","Ignorado","Cabezal","Negro","Colisión"
1806,26,"Julio","Jueves",11,"Izabal","Morales","Rural","Ignorado","Hombre","44","40-44","Mayor","Ignorado","Camion","Ignorado","Choque"
1807,26,"Julio","Jueves",15,"Izabal","Puerto Barrios","Rural","Ignorado","Mujer","29","25-29","Mayor","Normal","Pick up","Blanco","Colisión"
1808,26,"Julio","Jueves",18,"Petén","Flores","Rural","Ignorado","Hombre","46","45-49","Mayor","Ignorado","Motocicleta","Ignorado","Colisión"
1809,26,"Julio","Jueves",21,"Solola","Panajachel","Rural","Ignorado","Hombre","39","35-39","Mayor","Ignorado","Motocicleta","Azul","Choque"
1810,26,"Julio","Jueves",11,"Chimaltenango","Chimaltenango","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
1811,27,"Julio","Viernes",23,"Guatemala","Guatemala","Urbano","9","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Pick up","Ignorado","Colisión"
1812,27,"Julio","Viernes",21,"Guatemala","Guatemala","Urbano","5","Hombre","31","30-34","Mayor","Ignorado","camioneta","Gris","Colisión"
1813,27,"Julio","Viernes",18,"Guatemala","Guatemala","Urbano","11","Hombre","23","20-24","Mayor","Ignorado","Automovil","Gris","Colisión"
1814,27,"Julio","Viernes",23,"Guatemala","Amatitlán","Rural","Ignorado","Hombre","25","25-29","Mayor","Ignorado","Automovil","Gris","Colisión"
1815,27,"Julio","Viernes",14,"Alta Verapaz","Cobán","Urbano","4","Hombre","28","25-29","Mayor","Bajo efectos de alcohol","Pick up","Azul","Colisión"
1816,27,"Julio","Viernes",14,"Alta Verapaz","Cobán","Urbano","11","Hombre","46","45-49","Mayor","Bajo efectos de alcohol","camioneta","Gris","Colisión"
1817,27,"Julio","Viernes",15,"Izabal","Puerto Barrios","Rural","Ignorado","Hombre","23","20-24","Mayor","Normal","Pick up","Blanco","Colisión"
1818,27,"Julio","Viernes",19,"Petén","San Luis","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Motocicleta","Ignorado","Colisión"
1819,27,"Julio","Viernes",19,"Solola","Sololá","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Camion","Ignorado","Colisión"
1820,28,"Julio","Sabado",21,"Guatemala","Guatemala","Urbano","2","Hombre","41","40-44","Mayor","Ignorado","Automovil","Azul","Colisión"
1821,28,"Julio","Sabado",20,"Guatemala","Guatemala","Urbano","7","Hombre","39","35-39","Mayor","Normal","Automovil","Blanco","Colisión"
1822,28,"Julio","Sabado",1,"Guatemala","Guatemala","Urbano","21","Hombre","30","30-34","Mayor","Normal","Automovil","Blanco","Colisión"
1823,28,"Julio","Sabado",17,"Guatemala","Petapa","Rural","Ignorado","Hombre","41","40-44","Mayor","Normal","Automovil","Blanco","Colisión"
1824,28,"Julio","Sabado",18,"Guatemala","Villa Canales","Rural","Ignorado","Hombre","22","20-24","Mayor","Normal","Pick up","Blanco","Colisión"
1825,28,"Julio","Sabado",15,"Jutiapa","Jutiapa","Rural","Ignorado","Hombre","37","35-39","Mayor","Normal","Cabezal","Blanco","Colisión"
1826,28,"Julio","Sabado",10,"Chiquimula","Chiquimula","Rural","Ignorado","Hombre","22","20-24","Mayor","Ignorado","Pick up","Azul","Choque"
1827,28,"Julio","Sabado",19,"Escuintla","Escuintla","Rural","Ignorado","Hombre","28","25-29","Mayor","Ignorado","Automovil","Azul","Colisión"
1828,28,"Julio","Sabado",10,"Escuintla","Escuintla","Rural","Ignorado","Hombre","19","15-19","Mayor","Ignorado","Pick up","Blanco","Choque"
1829,28,"Julio","Sabado",5,"Suchitepéquez","Mazatenango","Rural","Ignorado","Hombre","28","25-29","Mayor","Ignorado","camioneta","Azul","Colisión"
1830,28,"Julio","Sabado",0,"San Marcos","San Marcos","Rural","Ignorado","Hombre","29","25-29","Mayor","Ignorado","Pick up","Verde","Choque"
1831,29,"Julio","Domingo",20,"Guatemala","San José del Golfo","Urbano","Ignorado","Hombre","23","20-24","Mayor","Ignorado","Motocicleta","Ignorado","Vuelco"
1832,29,"Julio","Domingo",8,"Guatemala","Guatemala","Urbano","13","Hombre","44","40-44","Mayor","Normal","Pick up","Blanco","Colisión"
1833,29,"Julio","Domingo",20,"Guatemala","Guatemala","Urbano","9","Hombre","56","55 y más","Mayor","Ignorado","Pick up","Blanco","Colisión"
1834,29,"Julio","Domingo",20,"Guatemala","Villa Nueva","Urbano","4","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
1835,29,"Julio","Domingo",20,"Guatemala","San Juan Sacatepéquez","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Camion","Verde","Colisión"
1836,29,"Julio","Domingo",22,"Escuintla","San José","Rural","Ignorado","Hombre","45","45-49","Mayor","Normal","Automovil","Verde","Choque"
1837,29,"Julio","Domingo",21,"Suchitepéquez","San Antonio Suchitepéquez","Rural","Ignorado","Hombre","56","55 y más","Mayor","Normal","Pick up","Verde","Choque"
1838,29,"Julio","Domingo",15,"Petén","Poptún","Rural","Ignorado","Hombre","24","20-24","Mayor","Normal","Automovil","Azul","Colisión"
1839,29,"Julio","Domingo",8,"Petén","Poptún","Rural","Ignorado","Hombre","21","20-24","Mayor","Ignorado","Motocicleta","Negro","Colisión"
1840,29,"Julio","Domingo",14,"Quiché","Santa Cruz del Quiché","Rural","Ignorado","Hombre","Ignorado","Ignorado","Ignorado","Ignorado","Pick up","Rojo","Choque"
1841,29,"Julio","Domingo",17,"Quiché","Chichicastenango","Urbano","Ignorado","Hombre","25","25-29","Mayor","Normal","Automovil","Ignorado","Choque"
1842,30,"Julio","Lunes",23,"Zacapa","Cabañas","Rural","Ignorado","Hombre","62","55 y más","Mayor","Ignorado","Pick up","Verde","Choque"
1843,30,"Julio","Lunes",7,"Zacapa","Gualán","Rural","Ignorado","Hombre","24","20-24","Mayor","Ignorado","Pick up","Blanco","Vuelco"
1844,30,"Julio","Lunes",21,"Quetzaltenango","Quetzaltenango","Urbano","7","Hombre","43","40-44","Mayor","Ignorado","Motocicleta","Rojo","Vuelco"
1845,30,"Julio","Lunes",6,"Huehuetenango","Santa Cruz Barillas","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Normal","Pick up","Negro","Vuelco"
1846,30,"Julio","Lunes",15,"Petén","Poptún","Urbano","Ignorado","Hombre","24","20-24","Mayor","Ignorado","Automovil","Azul","Colisión"
1847,30,"Julio","Lunes",18,"Quiché","Santa Cruz del Quiché","Urbano","3","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Pick up","Gris","Choque"
1848,30,"Julio","Lunes",15,"Sacatepéquez","Sumpango","Rural","Ignorado","Hombre","54","50-54","Mayor","Ignorado","Automovil","Corinto","Choque"
1849,31,"Julio","Martes",12,"Guatemala","Guatemala","Urbano","11","Ignorado","Ignorado","Ignorado","Mayor","Ignorado","Bus urbano","Rojo","Ignorado"
1850,31,"Julio","Martes",17,"Guatemala","Villa Nueva","Urbano","1","Hombre","21","20-24","Mayor","Ignorado","Automovil","Blanco","Colisión"
1851,31,"Julio","Martes",19,"Chiquimula","Chiquimula","Rural","Ignorado","Mujer","22","20-24","Mayor","Ignorado","camioneta","Anaranjado","Colisión"
1852,31,"Julio","Martes",20,"Escuintla","Siquinalá","Rural","Ignorado","Mujer","27","25-29","Mayor","Ignorado","Automovil","Blanco","Ignorado"
1853,1,"Agosto","Miercoles",11,"Guatemala","Guatemala","Urbano","9","Hombre","20","20-24","Mayor","Ignorado","Automovil","Gris","Colisión"
1854,1,"Agosto","Miercoles",17,"Guatemala","Santa Catarina Pinula","Rural","Ignorado","Hombre","30","30-34","Mayor","Normal","Camion","Rojo","Colisión"
1855,1,"Agosto","Miercoles",11,"Guatemala","Villa Nueva","Urbano","5","Hombre","25","25-29","Mayor","Ignorado","Camion","Blanco","Colisión"
1856,1,"Agosto","Miercoles",12,"Santa Rosa","Barberena","Rural","Ignorado","Hombre","52","50-54","Mayor","Normal","Camion","Azul","Caida"
1857,1,"Agosto","Miercoles",4,"Retalhuleu","El Asintal","Rural","Ignorado","Hombre","29","25-29","Mayor","Ignorado","Bus extraurbano","Ignorado","Colisión"
1858,1,"Agosto","Miercoles",8,"Quetzaltenango","Salcajá","Rural","Ignorado","Hombre","27","25-29","Mayor","Normal","Pick up","Blanco","Vuelco"
1859,1,"Agosto","Miercoles",23,"Quetzaltenango","Quetzaltenango","Urbano","1","Hombre","21","20-24","Mayor","Bajo efectos de alcohol","Motocicleta","Rojo","Choque"
1860,1,"Agosto","Miercoles",14,"Petén","Flores","Rural","Ignorado","Hombre","40","40-44","Mayor","Ignorado","Pick up","Gris","Colisión"
1861,1,"Agosto","Miercoles",14,"Quiché","Uspantán","Rural","Ignorado","Hombre","40","40-44","Mayor","Normal","Pick up","Azul","Vuelco"
1862,2,"Agosto","Jueves",15,"Guatemala","Guatemala","Urbano","11","Hombre","75","55 y más","Mayor","Normal","camioneta","Blanco","Colisión"
1863,2,"Agosto","Jueves",23,"Guatemala","Guatemala","Urbano","21","Hombre","24","20-24","Mayor","Normal","Motocicleta","Azul","Vuelco"
1864,2,"Agosto","Jueves",6,"Guatemala","Villa Nueva","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
1865,2,"Agosto","Jueves",23,"Guatemala","Chuarrancho","Rural","Ignorado","Hombre","22","20-24","Mayor","Ignorado","Motocicleta","Negro","Vuelco"
1866,2,"Agosto","Jueves",11,"Jutiapa","San José Acatempa","Rural","Ignorado","Hombre","45","45-49","Mayor","Normal","camioneta","Corinto","Colisión"
1867,2,"Agosto","Jueves",23,"Jutiapa","Jutiapa","Urbano","Ignorado","Hombre","33","30-34","Mayor","Normal","Automovil","Beige","Vuelco"
1868,2,"Agosto","Jueves",7,"Chiquimula","Chiquimula","Rural","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Pick up","Verde","Caida"
1869,2,"Agosto","Jueves",19,"Huehuetenango","Huehuetenango","Urbano","4","Hombre","18","15-19","Mayor","Bajo efectos de alcohol","Pick up","Gris","Colisión"
1870,3,"Agosto","Viernes",22,"Guatemala","Guatemala","Urbano","6","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Bus extraurbano","Ignorado","Colisión"
1871,3,"Agosto","Viernes",16,"Alta Verapaz",NA,"Rural","Ignorado","Hombre","35","35-39","Mayor","Bajo efectos de alcohol","Pick up","Blanco","Colisión"
1872,3,"Agosto","Viernes",23,"Izabal","Morales","Rural","Ignorado","Hombre","26","25-29","Mayor","Ignorado","Bus extraurbano","Blanco","Colisión"
1873,3,"Agosto","Viernes",1,"Solola","Sololá","Rural","Ignorado","Hombre","31","30-34","Mayor","Normal","Pick up","Rojo","Colisión"
1874,3,"Agosto","Viernes",3,"Solola","Sololá","Rural","Ignorado","Hombre","21","20-24","Mayor","Normal","Pick up","Verde","Caida"
1875,4,"Agosto","Sabado",20,"Guatemala","Palencia","Rural","Ignorado","Hombre","39","35-39","Mayor","Ignorado","Automovil","Blanco","Colisión"
1876,4,"Agosto","Sabado",20,"Guatemala","Palencia","Rural","Ignorado","Hombre","34","30-34","Mayor","Ignorado","Mototaxi","Rojo","Colisión"
1877,4,"Agosto","Sabado",5,"Guatemala","Santa Catarina Pinula","Rural","Ignorado","Hombre","35","35-39","Mayor","Ignorado","Automovil","Ignorado","Choque"
1878,4,"Agosto","Sabado",18,"Guatemala","Petapa","Urbano","Ignorado","Hombre","34","30-34","Mayor","Bajo efectos de alcohol","Motocicleta","Blanco","Choque"
1879,4,"Agosto","Sabado",14,"Jutiapa","Agua Blanca","Rural","Ignorado","Hombre","56","55 y más","Mayor","Normal","Pick up","Rojo","Choque"
1880,4,"Agosto","Sabado",22,"Zacapa","Zacapa","Rural","Ignorado","Hombre","25","25-29","Mayor","Ignorado","Motocicleta","Ignorado","Vuelco"
1881,4,"Agosto","Sabado",0,"Retalhuleu","Nuevo San Carlos","Rural","Ignorado","Hombre","23","20-24","Mayor","Normal","Motocicleta","Ignorado","Caida"
1882,4,"Agosto","Sabado",14,"San Marcos","Malacatán","Urbano","1","Hombre","52","50-54","Mayor","Ignorado","Bus extraurbano","Ignorado","Colisión"
1883,4,"Agosto","Sabado",14,"San Marcos","Ocós","Rural","Ignorado","Hombre","35","35-39","Mayor","Bajo efectos de alcohol","Pick up","Negro","Vuelco"
1884,5,"Agosto","Domingo",5,"Guatemala","Guatemala","Urbano","9","Hombre","49","45-49","Mayor","Ignorado","Taxi","Blanco","Colisión"
1885,5,"Agosto","Domingo",15,"Guatemala","Guatemala","Urbano","18","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Vuelco"
1886,5,"Agosto","Domingo",13,"Guatemala","Santa Catarina Pinula","Rural","Ignorado","Hombre","52","50-54","Mayor","Normal","camioneta","Verde","Choque"
1887,5,"Agosto","Domingo",6,"Guatemala","Guatemala","Urbano","10","Hombre","28","25-29","Mayor","Ignorado","Automovil","Ignorado","Choque"
1888,5,"Agosto","Domingo",15,"Guatemala","Guatemala","Urbano","12","Hombre","41","40-44","Mayor","Normal","Taxi","Blanco","Colisión"
1889,5,"Agosto","Domingo",2,"Guatemala","Amatitlán","Urbano","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","camioneta","Blanco","Vuelco"
1890,5,"Agosto","Domingo",12,"Guatemala","Mixco","Urbano","1","Hombre","36","35-39","Mayor","Ignorado","Automovil","Blanco","Choque"
1891,5,"Agosto","Domingo",8,"Guatemala","Mixco","Urbano","5","Hombre","23","20-24","Mayor","Normal","Pick up","Negro","Choque"
1892,5,"Agosto","Domingo",16,"Escuintla","Escuintla","Urbano","Ignorado","Hombre","37","35-39","Mayor","Normal","Bus urbano","Verde","Colisión"
1893,5,"Agosto","Domingo",5,"El Progreso","Sanarate","Rural","Ignorado","Hombre","45","45-49","Mayor","Normal","camioneta","Gris","Colisión"
1894,5,"Agosto","Domingo",1,"Izabal","Morales","Urbano","Ignorado","Hombre","30","30-34","Mayor","Ignorado","Motocicleta","Negro","Choque"
1895,5,"Agosto","Domingo",22,"Petén","San Benito","Urbano","Ignorado","Hombre","40","40-44","Mayor","Normal","Camion","Blanco","Colisión"
1896,5,"Agosto","Domingo",20,"Petén","Flores","Rural","Ignorado","Hombre","25","25-29","Mayor","Normal","Microbus","Gris","Colisión"
1897,6,"Agosto","Lunes",18,"Guatemala","Guatemala","Urbano","3","Hombre","35","35-39","Mayor","Ignorado","Motocicleta","Azul","Colisión"
1898,6,"Agosto","Lunes",15,"Guatemala","Guatemala","Urbano","1","Hombre","45","45-49","Mayor","Normal","Motocicleta","Azul","Colisión"
