"dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","depto_ocu","areag_ocu","zona_ocu","sexo_fall_les","edad_fall_les","g_edad","lesio_fall","tipo_vehi","Causa_acc"
15,"Diciembre","Miercoles",15,"Alta Verapaz","Rural",99,"Mujer",6,"Menos 15","Lesionados","Pick up","Colision"
15,"Diciembre","Miercoles",15,"Alta Verapaz","Rural",99,"Hombre",12,"Menos 15","Lesionados","Pick up","Colision"
15,"Diciembre","Miercoles",15,"Alta Verapaz","Rural",99,"Hombre",13,"Menos 15","Lesionados","Pick up","Colision"
3,"Julio","Sabado",17,"Alta Verapaz","Rural",99,"Hombre",10,"Menos 15","Lesionados","Pick up","Choque, empotro"
15,"Diciembre","Miercoles",15,"Alta Verapaz","Rural",99,"Mujer",16,"15-19","Lesionados","Pick up","Colision"
15,"Diciembre","Miercoles",15,"Alta Verapaz","Rural",99,"Hombre",17,"15-19","Lesionados","Pick up","Colision"
15,"Diciembre","Miercoles",15,"Alta Verapaz","Rural",99,"Hombre",18,"15-19","Lesionados","Pick up","Colision"
15,"Diciembre","Miercoles",15,"Alta Verapaz","Rural",99,"Hombre",19,"15-19","Lesionados","Pick up","Colision"
15,"Diciembre","Miercoles",15,"Alta Verapaz","Rural",99,"Hombre",23,"20-24","Lesionados","Pick up","Colision"
15,"Diciembre","Miercoles",15,"Alta Verapaz","Rural",99,"Hombre",24,"20-24","Lesionados","Pick up","Colision"
15,"Diciembre","Miercoles",15,"Alta Verapaz","Rural",99,"Hombre",25,"25-29","Lesionados","Pick up","Colision"
15,"Diciembre","Miercoles",15,"Alta Verapaz","Rural",99,"Hombre",26,"25-29","Lesionados","Pick up","Colision"
15,"Diciembre","Miercoles",15,"Alta Verapaz","Rural",99,"Mujer",26,"25-29","Lesionados","Pick up","Colision"
15,"Diciembre","Miercoles",15,"Alta Verapaz","Rural",99,"Hombre",26,"25-29","Lesionados","Pick up","Colision"
15,"Diciembre","Miercoles",15,"Alta Verapaz","Rural",99,"Hombre",27,"25-29","Lesionados","Pick up","Colision"
15,"Diciembre","Miercoles",15,"Alta Verapaz","Rural",99,"Hombre",28,"25-29","Lesionados","Pick up","Colision"
3,"Julio","Sabado",17,"Alta Verapaz","Rural",99,"Mujer",19,"15-19","Lesionados","Pick up","Choque, empotro"
3,"Julio","Sabado",17,"Alta Verapaz","Rural",99,"Mujer",23,"20-24","Lesionados","Pick up","Choque, empotro"
29,"Enero","Viernes",7,"Alta Verapaz","Rural",99,"Hombre",28,"25-29","Lesionados","Pick up","vuelco, volco"
16,"Mayo","Domingo",23,"Alta Verapaz","Rural",99,"Hombre",29,"25-29","Lesionados","Motocicleta","Caida, encuneto, encunetado, embarrancado"
15,"Diciembre","Miercoles",15,"Alta Verapaz","Rural",99,"Mujer",30,"30-34","Lesionados","Pick up","Colision"
15,"Diciembre","Miercoles",15,"Alta Verapaz","Rural",99,"Hombre",34,"30-34","Lesionados","Pick up","Colision"
15,"Diciembre","Miercoles",15,"Alta Verapaz","Rural",99,"Hombre",38,"35-39","Lesionados","Pick up","Colision"
15,"Diciembre","Miercoles",15,"Alta Verapaz","Rural",99,"Hombre",39,"35-39","Lesionados","Pick up","Colision"
15,"Diciembre","Miercoles",15,"Alta Verapaz","Rural",99,"Hombre",43,"40-44","Lesionados","Pick up","Colision"
10,"Junio","Jueves",9,"Alta Verapaz","Rural",99,"Mujer",30,"30-34","Lesionados","Mototaxi","Colision"
3,"Julio","Sabado",17,"Alta Verapaz","Rural",99,"Mujer",30,"30-34","Lesionados","Pick up","Choque, empotro"
3,"Julio","Sabado",17,"Alta Verapaz","Rural",99,"Hombre",38,"35-39","Lesionados","Pick up","Choque, empotro"
3,"Julio","Sabado",17,"Alta Verapaz","Rural",99,"Hombre",38,"35-39","Lesionados","Pick up","Choque, empotro"
3,"Julio","Sabado",17,"Alta Verapaz","Rural",99,"Mujer",38,"35-39","Lesionados","Pick up","Choque, empotro"
29,"Enero","Viernes",7,"Alta Verapaz","Rural",99,"Hombre",31,"30-34","Lesionados","Pick up","vuelco, volco"
15,"Diciembre","Miercoles",15,"Alta Verapaz","Rural",99,"Hombre",48,"45-49","Lesionados","Pick up","Colision"
15,"Diciembre","Miercoles",15,"Alta Verapaz","Rural",99,"Mujer",49,"45-49","Lesionados","Pick up","Colision"
15,"Diciembre","Miercoles",15,"Alta Verapaz","Rural",99,"Hombre",50,"50-54","Lesionados","Pick up","Colision"
3,"Julio","Sabado",17,"Alta Verapaz","Rural",99,"Hombre",50,"50-54","Lesionados","Pick up","Choque, empotro"
3,"Julio","Sabado",17,"Alta Verapaz","Rural",99,"Mujer",51,"50-54","Lesionados","Pick up","Choque, empotro"
3,"Julio","Sabado",17,"Alta Verapaz","Rural",99,"Mujer",58,"55 y mas","Lesionados","Pick up","Choque, empotro"
29,"Enero","Viernes",7,"Alta Verapaz","Rural",99,"Mujer",48,"45-49","Lesionados","Pick up","vuelco, volco"
15,"Diciembre","Miercoles",15,"Alta Verapaz","Rural",99,"Hombre",64,"55 y mas","Lesionados","Pick up","Colision"
31,"Diciembre","Viernes",7,"Petén","Rural",99,"Hombre",3,"Menos 15","Lesionados","Motocicleta","Colision"
14,"Noviembre","Domingo",19,"Petén","Rural",99,"Mujer",10,"Menos 15","Lesionados","Automovil","Choque, empotro"
31,"Diciembre","Viernes",7,"Petén","Rural",99,"Hombre",16,"15-19","Lesionados","Motocicleta","Colision"
31,"Diciembre","Viernes",7,"Petén","Rural",99,"Mujer",23,"20-24","Lesionados","Motocicleta","Colision"
8,"Julio","Jueves",16,"Petén","Rural",99,"Hombre",23,"20-24","Lesionados","Motocicleta","Colision"
31,"Diciembre","Viernes",7,"Petén","Rural",99,"Hombre",25,"25-29","Lesionados","Motocicleta","Colision"
14,"Noviembre","Domingo",13,"Petén","Rural",99,"Hombre",29,"25-29","Lesionados","Mototaxi","Colision"
16,"Septiembre","Jueves",7,"Petén","Rural",99,"Hombre",27,"25-29","Fallecidos","Motocicleta","Choque, empotro"
26,"Junio","Sabado",3,"Petén","Rural",99,"Hombre",25,"25-29","Lesionados","Motocicleta","Caida, encuneto, encunetado, embarrancado"
8,"Julio","Jueves",16,"Petén","Rural",99,"Hombre",38,"35-39","Lesionados","Motocicleta","Colision"
14,"Noviembre","Domingo",19,"Petén","Rural",99,"Mujer",33,"30-34","Lesionados","Automovil","Choque, empotro"
1,"Julio","Jueves",21,"Petén","Rural",99,"Hombre",55,"55 y mas","Lesionados","Pick up","Colision"
14,"Noviembre","Domingo",19,"Petén","Rural",99,"Mujer",51,"50-54","Lesionados","Automovil","Choque, empotro"
14,"Noviembre","Domingo",19,"Petén","Rural",99,"Mujer",57,"55 y mas","Lesionados","Automovil","Choque, empotro"
14,"Noviembre","Domingo",19,"Petén","Rural",99,"Hombre",70,"55 y mas","Lesionados","Automovil","Choque, empotro"
20,"Agosto","Viernes",17,"Zacapa","Rural",99,"Hombre",44,"40-44","Lesionados","Pick up","Choque, empotro"
16,"Noviembre","Martes",17,"Chiquimula","Rural",99,"Hombre",999,"Ignorado","Lesionados","Ignorado","Choque, empotro"
20,"Enero","Miercoles",16,"Chiquimula","Rural",99,"Mujer",1,"Menos 15","Lesionados","Mototaxi","Colision"
4,"Octubre","Lunes",15,"Chiquimula","Rural",99,"Hombre",5,"Menos 15","Lesionados","Pick up","Colision"
4,"Octubre","Lunes",15,"Chiquimula","Rural",99,"Hombre",14,"Menos 15","Fallecidos","Pick up","Colision"
25,"Febrero","Jueves",16,"Chiquimula","Rural",99,"Hombre",8,"Menos 15","Fallecidos","Pick up","vuelco, volco"
25,"Febrero","Jueves",16,"Chiquimula","Rural",99,"Mujer",9,"Menos 15","Lesionados","Pick up","vuelco, volco"
11,"Abril","Domingo",14,"Chiquimula","Rural",99,"Mujer",12,"Menos 15","Lesionados","Pick up","vuelco, volco"
25,"Febrero","Jueves",16,"Chiquimula","Rural",99,"Hombre",12,"Menos 15","Lesionados","Pick up","vuelco, volco"
4,"Octubre","Lunes",15,"Chiquimula","Rural",99,"Hombre",23,"20-24","Fallecidos","Pick up","Colision"
4,"Octubre","Lunes",15,"Chiquimula","Rural",99,"Hombre",17,"15-19","Lesionados","Pick up","Colision"
6,"Febrero","Sabado",14,"Chiquimula","Rural",99,"Hombre",16,"15-19","Fallecidos","Motocicleta","Colision"
21,"Junio","Lunes",20,"Chiquimula","Rural",99,"Hombre",16,"15-19","Lesionados","Motocicleta","Colision"
21,"Junio","Lunes",20,"Chiquimula","Rural",99,"Hombre",16,"15-19","Lesionados","Motocicleta","Colision"
15,"Mayo","Sabado",18,"Chiquimula","Rural",99,"Hombre",27,"25-29","Lesionados","Motocicleta","Colision"
20,"Enero","Miercoles",16,"Chiquimula","Rural",99,"Mujer",27,"25-29","Lesionados","Mototaxi","Colision"
16,"Noviembre","Martes",17,"Chiquimula","Rural",99,"Hombre",21,"20-24","Lesionados","Ignorado","Choque, empotro"
1,"Mayo","Sabado",11,"Chiquimula","Rural",99,"Hombre",16,"15-19","Lesionados","Camioneta","vuelco, volco"
1,"Mayo","Sabado",11,"Chiquimula","Rural",99,"Hombre",17,"15-19","Fallecidos","Camioneta","vuelco, volco"
25,"Febrero","Jueves",16,"Chiquimula","Rural",99,"Hombre",22,"20-24","Lesionados","Pick up","vuelco, volco"
16,"Marzo","Martes",16,"Chiquimula","Rural",99,"Mujer",25,"25-29","Lesionados","Pick up","vuelco, volco"
27,"Febrero","Sabado",11,"Chiquimula","Rural",99,"Mujer",19,"15-19","Lesionados","Mototaxi","Caida, encuneto, encunetado, embarrancado"
11,"Abril","Domingo",14,"Chiquimula","Rural",99,"Hombre",39,"35-39","Lesionados","Pick up","vuelco, volco"
27,"Febrero","Sabado",11,"Chiquimula","Rural",99,"Mujer",37,"35-39","Lesionados","Mototaxi","Caida, encuneto, encunetado, embarrancado"
15,"Abril","Jueves",22,"Chiquimula","Rural",99,"Hombre",46,"45-49","Fallecidos","Automovil","Colision"
19,"Abril","Lunes",10,"Chiquimula","Rural",99,"Mujer",53,"50-54","Lesionados","Automovil","Colision"
6,"Febrero","Sabado",14,"Chiquimula","Rural",99,"Hombre",45,"45-49","Lesionados","Motocicleta","Colision"
6,"Febrero","Sabado",14,"Chiquimula","Rural",99,"Hombre",59,"55 y mas","Lesionados","Motocicleta","Colision"
30,"Diciembre","Jueves",7,"Chiquimula","Rural",99,"Mujer",54,"50-54","Lesionados","Microbus","Colision"
25,"Febrero","Jueves",16,"Chiquimula","Rural",99,"Mujer",48,"45-49","Lesionados","Pick up","vuelco, volco"
25,"Febrero","Jueves",16,"Chiquimula","Rural",99,"Hombre",49,"45-49","Lesionados","Pick up","vuelco, volco"
8,"Febrero","Lunes",9,"Chiquimula","Rural",99,"Hombre",59,"55 y mas","Lesionados","Motocicleta","Caida, encuneto, encunetado, embarrancado"
21,"Junio","Lunes",20,"Chiquimula","Rural",99,"Hombre",72,"55 y mas","Lesionados","Motocicleta","Colision"
20,"Septiembre","Lunes",0,"Jalapa","Rural",99,"Mujer",8,"Menos 15","Lesionados","Pick up","Colision"
20,"Septiembre","Lunes",0,"Jalapa","Rural",99,"Mujer",10,"Menos 15","Lesionados","Pick up","Colision"
19,"Junio","Sabado",11,"Jalapa","Urbano",99,"Hombre",16,"15-19","Lesionados","Motocicleta","Colision"
19,"Junio","Sabado",11,"Jalapa","Urbano",99,"Hombre",18,"15-19","Fallecidos","Motocicleta","Colision"
7,"Abril","Miercoles",15,"Jalapa","Rural",99,"Hombre",20,"20-24","Lesionados","Motocicleta","Colision"
7,"Abril","Miercoles",15,"Jalapa","Rural",99,"Hombre",22,"20-24","Lesionados","Motocicleta","Colision"
14,"Marzo","Domingo",18,"Jalapa","Rural",99,"Hombre",20,"20-24","Fallecidos","Camioneta","vuelco, volco"
11,"Agosto","Miercoles",8,"Jutiapa","Rural",99,"Hombre",11,"Menos 15","Lesionados","Motocicleta","Colision"
11,"Agosto","Miercoles",8,"Jutiapa","Rural",99,"Hombre",14,"Menos 15","Lesionados","Motocicleta","Colision"
2,"Abril","Viernes",16,"Jutiapa","Rural",99,"Hombre",24,"20-24","Lesionados","Motocicleta","Choque, empotro"
1,"Enero","Viernes",20,"Jutiapa","Rural",99,"Hombre",21,"20-24","Fallecidos","Motocicleta","Caida, encuneto, encunetado, embarrancado"
1,"Enero","Viernes",20,"Jutiapa","Rural",99,"Hombre",22,"20-24","Lesionados","Motocicleta","Caida, encuneto, encunetado, embarrancado"
11,"Agosto","Miercoles",8,"Jutiapa","Rural",99,"Hombre",43,"40-44","Lesionados","Motocicleta","Colision"
1,"Noviembre","Lunes",0,"Jutiapa","Rural",99,"Hombre",32,"30-34","Lesionados","Camioneta","Caida, encuneto, encunetado, embarrancado"
1,"Noviembre","Lunes",0,"Jutiapa","Rural",99,"Hombre",32,"30-34","Lesionados","Camioneta","Caida, encuneto, encunetado, embarrancado"
9,"Mayo","Domingo",18,"Jutiapa","Rural",99,"Mujer",48,"45-49","Fallecidos","Automovil","vuelco, volco"
3,"Septiembre","Viernes",8,"Guatemala","Urbano",6,"Hombre",999,"Ignorado","Lesionados","Motocicleta","Colision"
27,"Diciembre","Lunes",18,"Guatemala","Urbano",10,"Hombre",4,"Menos 15","Lesionados","Microbus","Colision"
11,"Mayo","Martes",9,"Guatemala","Urbano",1,"Mujer",1,"Menos 15","Lesionados","Bus urbano","Choque, empotro"
27,"Junio","Domingo",23,"Guatemala","Urbano",7,"Hombre",5,"Menos 15","Lesionados","Automovil","Colision"
27,"Junio","Domingo",23,"Guatemala","Urbano",7,"Mujer",11,"Menos 15","Lesionados","Automovil","Colision"
10,"Febrero","Miercoles",6,"Guatemala","Urbano",1,"Hombre",13,"Menos 15","Lesionados","Bus extraurbano","Colision"
1,"Abril","Jueves",22,"Guatemala","Urbano",3,"Hombre",11,"Menos 15","Lesionados","Camioneta","Choque, empotro"
11,"Mayo","Martes",9,"Guatemala","Urbano",1,"Hombre",8,"Menos 15","Lesionados","Bus urbano","Choque, empotro"
23,"Febrero","Martes",19,"Guatemala","Urbano",8,"Mujer",8,"Menos 15","Lesionados","Automovil","Caida, encuneto, encunetado, embarrancado"
4,"Julio","Domingo",2,"Guatemala","Urbano",2,"Hombre",24,"20-24","Lesionados","Automovil","Colision"
4,"Diciembre","Sabado",4,"Guatemala","Urbano",1,"Hombre",20,"20-24","Lesionados","Automovil","Colision"
4,"Diciembre","Sabado",4,"Guatemala","Urbano",1,"Mujer",23,"20-24","Lesionados","Automovil","Colision"
4,"Diciembre","Sabado",23,"Guatemala","Urbano",2,"Hombre",27,"25-29","Lesionados","Automovil","Colision"
22,"Junio","Martes",3,"Guatemala","Urbano",3,"Hombre",27,"25-29","Lesionados","Automovil","Colision"
24,"Marzo","Miercoles",18,"Guatemala","Urbano",4,"Hombre",17,"15-19","Lesionados","Automovil","Colision"
27,"Junio","Domingo",23,"Guatemala","Urbano",7,"Mujer",15,"15-19","Lesionados","Automovil","Colision"
27,"Junio","Domingo",23,"Guatemala","Urbano",7,"Mujer",16,"15-19","Lesionados","Automovil","Colision"
21,"Diciembre","Martes",0,"Guatemala","Urbano",1,"Hombre",23,"20-24","Lesionados","Pick up","Colision"
27,"Diciembre","Lunes",18,"Guatemala","Urbano",10,"Hombre",21,"20-24","Lesionados","Pick up","Colision"
24,"Julio","Sabado",12,"Guatemala","Urbano",10,"Hombre",29,"25-29","Lesionados","Pick up","Colision"
13,"Marzo","Sabado",15,"Guatemala","Urbano",1,"Hombre",25,"25-29","Fallecidos","Motocicleta","Colision"
21,"Agosto","Sabado",17,"Guatemala","Urbano",2,"Hombre",21,"20-24","Lesionados","Motocicleta","Colision"
11,"Octubre","Lunes",22,"Guatemala","Urbano",2,"Hombre",24,"20-24","Lesionados","Motocicleta","Colision"
27,"Febrero","Sabado",3,"Guatemala","Urbano",3,"Hombre",29,"25-29","Lesionados","Motocicleta","Colision"
8,"Julio","Jueves",8,"Guatemala","Urbano",3,"Hombre",29,"25-29","Lesionados","Motocicleta","Colision"
4,"Septiembre","Sabado",16,"Guatemala","Urbano",6,"Hombre",29,"25-29","Lesionados","Motocicleta","Colision"
24,"Marzo","Miercoles",11,"Guatemala","Urbano",8,"Hombre",23,"20-24","Lesionados","Motocicleta","Colision"
16,"Diciembre","Jueves",21,"Guatemala","Urbano",8,"Hombre",25,"25-29","Lesionados","Motocicleta","Colision"
5,"Septiembre","Domingo",4,"Guatemala","Urbano",10,"Hombre",26,"25-29","Lesionados","Motocicleta","Colision"
31,"Julio","Sabado",18,"Guatemala","Urbano",11,"Hombre",18,"15-19","Lesionados","Motocicleta","Colision"
13,"Marzo","Sabado",11,"Guatemala","Urbano",11,"Hombre",22,"20-24","Lesionados","Motocicleta","Colision"
10,"Abril","Sabado",22,"Guatemala","Urbano",11,"Hombre",26,"25-29","Lesionados","Motocicleta","Colision"
10,"Febrero","Miercoles",6,"Guatemala","Urbano",1,"Hombre",16,"15-19","Lesionados","Bus extraurbano","Colision"
10,"Febrero","Miercoles",6,"Guatemala","Urbano",1,"Hombre",16,"15-19","Lesionados","Bus extraurbano","Colision"
10,"Febrero","Miercoles",6,"Guatemala","Urbano",1,"Hombre",16,"15-19","Lesionados","Bus extraurbano","Colision"
10,"Febrero","Miercoles",6,"Guatemala","Urbano",1,"Mujer",16,"15-19","Lesionados","Bus extraurbano","Colision"
10,"Febrero","Miercoles",6,"Guatemala","Urbano",1,"Mujer",18,"15-19","Lesionados","Bus extraurbano","Colision"
10,"Febrero","Miercoles",6,"Guatemala","Urbano",1,"Mujer",18,"15-19","Lesionados","Bus extraurbano","Colision"
10,"Febrero","Miercoles",6,"Guatemala","Urbano",1,"Hombre",19,"15-19","Lesionados","Bus extraurbano","Colision"
10,"Febrero","Miercoles",6,"Guatemala","Urbano",1,"Hombre",19,"15-19","Lesionados","Bus extraurbano","Colision"
10,"Febrero","Miercoles",6,"Guatemala","Urbano",1,"Hombre",19,"15-19","Lesionados","Bus extraurbano","Colision"
10,"Febrero","Miercoles",6,"Guatemala","Urbano",1,"Hombre",20,"20-24","Lesionados","Bus extraurbano","Colision"
10,"Febrero","Miercoles",6,"Guatemala","Urbano",1,"Mujer",22,"20-24","Lesionados","Bus extraurbano","Colision"
10,"Febrero","Miercoles",6,"Guatemala","Urbano",1,"Mujer",22,"20-24","Lesionados","Bus extraurbano","Colision"
10,"Febrero","Miercoles",6,"Guatemala","Urbano",1,"Hombre",22,"20-24","Lesionados","Bus extraurbano","Colision"
10,"Febrero","Miercoles",6,"Guatemala","Urbano",1,"Hombre",24,"20-24","Lesionados","Bus extraurbano","Colision"
10,"Febrero","Miercoles",6,"Guatemala","Urbano",1,"Mujer",26,"25-29","Lesionados","Bus extraurbano","Colision"
10,"Febrero","Miercoles",6,"Guatemala","Urbano",1,"Mujer",26,"25-29","Lesionados","Bus extraurbano","Colision"
10,"Febrero","Miercoles",6,"Guatemala","Urbano",1,"Hombre",26,"25-29","Lesionados","Bus extraurbano","Colision"
10,"Febrero","Miercoles",6,"Guatemala","Urbano",1,"Mujer",26,"25-29","Lesionados","Bus extraurbano","Colision"
10,"Febrero","Miercoles",6,"Guatemala","Urbano",1,"Mujer",26,"25-29","Lesionados","Bus extraurbano","Colision"
10,"Febrero","Miercoles",6,"Guatemala","Urbano",1,"Mujer",26,"25-29","Lesionados","Bus extraurbano","Colision"
10,"Febrero","Miercoles",6,"Guatemala","Urbano",1,"Hombre",27,"25-29","Lesionados","Bus extraurbano","Colision"
10,"Febrero","Miercoles",6,"Guatemala","Urbano",1,"Hombre",28,"25-29","Lesionados","Bus extraurbano","Colision"
10,"Febrero","Miercoles",6,"Guatemala","Urbano",1,"Hombre",29,"25-29","Lesionados","Bus extraurbano","Colision"
30,"Julio","Viernes",10,"Guatemala","Urbano",6,"Hombre",24,"20-24","Lesionados","Microbus","Colision"
27,"Abril","Martes",10,"Guatemala","Urbano",6,"Hombre",26,"25-29","Lesionados","Microbus","Colision"
27,"Diciembre","Lunes",18,"Guatemala","Urbano",10,"Hombre",15,"15-19","Lesionados","Microbus","Colision"
27,"Diciembre","Lunes",18,"Guatemala","Urbano",10,"Hombre",16,"15-19","Lesionados","Microbus","Colision"
27,"Diciembre","Lunes",18,"Guatemala","Urbano",10,"Hombre",18,"15-19","Lesionados","Microbus","Colision"
27,"Diciembre","Lunes",18,"Guatemala","Urbano",10,"Mujer",22,"20-24","Lesionados","Microbus","Colision"
27,"Diciembre","Lunes",18,"Guatemala","Urbano",10,"Hombre",22,"20-24","Lesionados","Microbus","Colision"
27,"Diciembre","Lunes",18,"Guatemala","Urbano",10,"Mujer",29,"25-29","Lesionados","Microbus","Colision"
27,"Diciembre","Lunes",18,"Guatemala","Urbano",10,"Mujer",29,"25-29","Lesionados","Microbus","Colision"
3,"Octubre","Domingo",4,"Guatemala","Urbano",3,"Hombre",25,"25-29","Fallecidos","Automovil","Choque, empotro"
15,"Agosto","Domingo",6,"Guatemala","Urbano",4,"Mujer",17,"15-19","Lesionados","Automovil","Choque, empotro"
15,"Agosto","Domingo",6,"Guatemala","Urbano",4,"Hombre",20,"20-24","Lesionados","Automovil","Choque, empotro"
15,"Agosto","Domingo",6,"Guatemala","Urbano",4,"Mujer",24,"20-24","Lesionados","Automovil","Choque, empotro"
15,"Agosto","Domingo",6,"Guatemala","Urbano",4,"Mujer",25,"25-29","Lesionados","Automovil","Choque, empotro"
15,"Agosto","Domingo",6,"Guatemala","Urbano",4,"Mujer",27,"25-29","Lesionados","Automovil","Choque, empotro"
21,"Octubre","Jueves",23,"Guatemala","Urbano",6,"Mujer",17,"15-19","Lesionados","Automovil","Choque, empotro"
21,"Octubre","Jueves",23,"Guatemala","Urbano",6,"Hombre",18,"15-19","Lesionados","Automovil","Choque, empotro"
21,"Octubre","Jueves",23,"Guatemala","Urbano",6,"Hombre",29,"25-29","Lesionados","Automovil","Choque, empotro"
28,"Diciembre","Martes",0,"Guatemala","Urbano",3,"Hombre",17,"15-19","Lesionados","Pick up","Choque, empotro"
28,"Diciembre","Martes",0,"Guatemala","Urbano",3,"Hombre",21,"20-24","Lesionados","Pick up","Choque, empotro"
24,"Octubre","Domingo",23,"Guatemala","Urbano",3,"Mujer",18,"15-19","Lesionados","Motocicleta","Choque, empotro"
24,"Octubre","Domingo",23,"Guatemala","Urbano",3,"Hombre",21,"20-24","Lesionados","Motocicleta","Choque, empotro"
30,"Septiembre","Jueves",9,"Guatemala","Urbano",8,"Hombre",25,"25-29","Lesionados","Bus extraurbano","Choque, empotro"
26,"Septiembre","Domingo",7,"Guatemala","Urbano",1,"Hombre",20,"20-24","Lesionados","Microbus","Choque, empotro"
26,"Septiembre","Domingo",7,"Guatemala","Urbano",1,"Hombre",23,"20-24","Lesionados","Microbus","Choque, empotro"
11,"Mayo","Martes",9,"Guatemala","Urbano",1,"Mujer",25,"25-29","Lesionados","Bus urbano","Choque, empotro"
11,"Mayo","Martes",9,"Guatemala","Urbano",1,"Mujer",27,"25-29","Lesionados","Bus urbano","Choque, empotro"
11,"Mayo","Martes",9,"Guatemala","Urbano",1,"Hombre",29,"25-29","Lesionados","Bus urbano","Choque, empotro"
21,"Junio","Lunes",10,"Guatemala","Urbano",4,"Hombre",23,"20-24","Lesionados","Bus urbano","Choque, empotro"
21,"Junio","Lunes",10,"Guatemala","Urbano",4,"Hombre",23,"20-24","Lesionados","Bus urbano","Choque, empotro"
